Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4785864874,39348MH,NY,COM,07/07/2022,36,PICK,GMC,V,0,0,0,0,,0,0,0,,,0702A,,BX,,,WB LAFAYETTE AVE @ H,UTCHINSON RIVER PKWY,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785374044,DWV2078,NY,PAS,07/01/2022,36,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,1228P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785542093,KNA3595,NY,PAS,07/05/2022,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0606A,,QN,,,EB QUEENS BLVD @ 51S,T AVE,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785055984,JHM1993,NY,PAS,06/28/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1256P,,BK,,,NB PENNSYLVANIA AVE,@ HORNELL LOOP,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786389183,T625127C,NY,OMT,07/11/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1022A,,BX,,,SB BRUCKNER BLVD @ H,OLLYWOOD AVE,0,1180,B,T,,,,GYGR,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785113583,KJL7311,NY,PAS,06/30/2022,36,SUBN,NISSA,V,10210,40404,40404,0,,0,0,0,,,0820A,,BK,,,SB 3RD AVE @ 64TH ST,,0,1180,B,T,,,,RD,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786030405,JCF8018,NY,PAS,07/08/2022,36,4DSD,NISSA,V,25645,40404,40404,0,,0,0,0,,,1049A,,QN,,,SB MAIN ST @ 82ND DR,,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785174006,A746VW,NY,PAS,06/30/2022,36,SUBN,LEXUS,V,0,13495,0,0,,0,0,0,,,0240P,,QN,,,WB QUEENS BLVD @ 66T,H RD,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785574331,HXS6838,NY,PAS,07/05/2022,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0956A,,QN,,,EB ASTORIA BLVD @ 11,0TH ST,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785644461,LZA1536,PA,PAS,07/05/2022,36,SW,HYUND,V,0,0,0,0,,0,0,0,,,0538P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785550909,HNH6441,NY,PAS,07/05/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0707A,,ST,,,NB TARGEE ST @ FINGE,RBOARD RD,0,1180,B,T,,,,RD,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785630851,GKL6293,NY,PAS,07/05/2022,36,SUBN,SUBAR,V,17050,40404,40404,0,,0,0,0,,,0354P,,MN,,,SB BOWERY @ E 3RD ST,,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785271206,HDS7709,NY,PAS,06/28/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0601P,,QN,,,SB 150TH ST @ SUTTER,AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785054906,EXFR68,FL,PAS,06/28/2022,36,4D,VOLKS,V,0,0,0,0,,0,0,0,,,1241P,,QN,,,WB BAISLEY BLVD @ 16,7TH ST,0,1180,B,T,,,,BLK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785053331,BC02006,CT,PAS,06/28/2022,36,SD,HONDA,V,0,0,0,0,,0,0,0,,,1219P,,BX,,,SB BOSTON RD @ WARIN,G AVE,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786615857,FTW5489,NY,PAS,07/12/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1207P,,BK,,,SB SHORE RD @ 97TH S,T,0,1180,B,T,,,,GY,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784968398,DND8400,NY,PAS,06/29/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0835P,,BX,,,SB BRUCKNER BLVD @ E,149TH ST,0,1180,B,T,,,,WH,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785314941,X43PTX,NJ,PAS,06/29/2022,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,0203P,,QN,,,WB SKILLMAN AVE @ 38,TH ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785515030,51AMAD,FL,PAS,06/30/2022,36,UT,TOYOT,V,0,0,0,0,,0,0,0,,,1013A,,QN,,,SB WOODHAVEN BLVD @,88TH AVE,0,1180,B,T,,,,SIL,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784985610,T98NSR,NJ,PAS,06/23/2022,36,UT,BMW,V,0,0,0,0,,0,0,0,,,0949P,,MN,,,NB LENOX AVE @ W 128,TH ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785764200,EWZ7003,NY,PAS,07/06/2022,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1117A,,QN,,,EB 26TH AVE @ 210TH,ST,0,1180,B,T,,,,BK,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785677284,Y178IS,FL,PAS,06/30/2022,36,4D,HONDA,V,25645,40404,40404,0,,0,0,0,,,0951A,,QN,,,SB MAIN ST @ 82ND DR,,0,1180,B,T,,,,WHI,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785490755,P22HNV,NJ,PAS,06/29/2022,36,SD,SUZUK,V,0,0,0,0,,0,0,0,,,0533P,,BX,,,NB RIVERDALE AVE @ I,RWIN AVE,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785152989,RBZ3883,NC,PAS,06/30/2022,36,4S,BMW,V,10210,40404,40404,0,,0,0,0,,,1239P,,BK,,,NB 3RD AVE @ 41ST ST,,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786564576,KJY6277,NY,PAS,07/12/2022,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0605A,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786187069,FYT4711,NY,PAS,07/06/2022,36,4DSD,TOYOT,V,0,40404,40404,0,,0,0,0,,,0840P,,BK,,,NB MILL AVE @ AVE U,,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785449354,BCV2891,NY,PAS,07/01/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0723P,,BX,,,EB E 233RD ST @ KATO,NAH AVE,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785599200,628554,NY,PAS,07/05/2022,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1236P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785848807,15730ND,NY,COM,07/06/2022,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0756A,,BK,,,WB FORT HAMILTON PKW,Y @ BILLS PL,0,1180,B,T,,,,WH,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785662293,KDD2668,NY,PAS,07/05/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0744P,,QN,,,NB CROSS BAY BLVD @,159TH AVE,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785815899,FDE4679,NY,PAS,07/01/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0302P,,BK,,,SB STILLWELL AVE @ W,15TH PL,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786642666,FZG3992,NY,PAS,07/12/2022,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,0252P,,BK,,,EB EASTERN PKWY @ WA,SHINGTON AVE,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785457302,HPY9644,NY,PAS,07/01/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0810P,,BX,,,SB HUTCHINSON RIVER,PKWY @ LAFAYETTE AVE,0,1180,B,T,,,,WHBL,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785209525,KUZ7876,NY,PAS,06/30/2022,36,2DSD,MINI,V,0,0,0,0,,0,0,0,,,0607P,,QN,,,WB NORTHERN BLVD @ 1,69TH ST,0,1180,B,T,,,,DKGY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785204229,KVV3583,NY,PAS,06/30/2022,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0535P,,QN,,,EB ATLANTIC AVE @ 13,2ND ST,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785486867,KSX7186,NY,PAS,06/29/2022,36,4DSD,VOLVO,V,0,0,0,0,,0,0,0,,,0420P,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0,1180,B,T,,,,BK,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786487685,AV50328,CT,PAS,07/11/2022,36,SD,AUDI,V,0,0,0,0,,0,0,0,,,0814P,,BX,,,NB CLAY AVE @ CLAREM,ONT PKWY,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785035419,KRU3336,NY,PAS,06/28/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0616A,,BX,,,NB RIVERDALE AVE @ W,254TH ST,0,1180,B,T,,,,RD,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785853177,T721214C,NY,OMT,07/06/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0346P,,ST,,,NB HART BLVD @ GREGG,PL,0,1180,B,T,,,,WH,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785017170,JLJ6460,NY,PAS,06/27/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0430P,,MN,,,SB 2ND AVE @ E 17TH,ST,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785146709,KWN2687,NY,PAS,06/30/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1204P,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785556468,2DXC63,MA,PAS,07/05/2022,36,UT,FORD,V,0,0,0,0,,0,0,0,,,0749A,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785490408,KHL9719,NY,PAS,06/29/2022,36,4DSD,ALFAR,V,0,0,0,0,,0,0,0,,,0528P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,BL,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785419350,EXN3384,NY,PAS,07/01/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0437P,,BK,,,EB LINDEN BLVD @ LOG,AN ST,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785210035,KXS2679,NY,PAS,06/30/2022,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0610P,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785846860,NZZ3485,TX,PAS,07/05/2022,36,4D,VOLKS,V,0,0,0,0,,0,0,0,,,0145P,,BX,,,SB PARK AVE @ CLAY A,VE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785372722,HLE4222,NY,PAS,07/01/2022,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,1220P,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784843929,RR4M24,PA,PAS,06/28/2022,36,SDN,INFIN,V,0,0,0,0,,0,0,0,,,1229P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786642927,P10GRW,NJ,PAS,07/12/2022,36,UT,NISSA,V,0,0,0,0,,0,0,0,,,0253P,,BK,,,EB FT HAMILTON PKWY,@ CHESTER AVE,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784859378,FDW4658,NY,PAS,06/29/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0653A,,BX,,,SB WASHINGTON AVE @,CLAREMONT PKWY,0,1180,B,T,,,,GYGY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785018434,KWY3939,PA,PAS,06/27/2022,36,SDN,ACURA,V,0,0,0,0,,0,0,0,,,0457P,,MN,,,WB W 42ND ST @ DYER,AVE,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785932119,CER3357,NY,PAS,07/07/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0240P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,WH,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784983107,B86NTB,NJ,PAS,06/23/2022,36,SD,ME/BE,V,0,0,0,0,,0,0,0,,,0649P,,QN,,,SB SPRINGFIELD BLVD,@ 143RD AVE,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786116695,T790110C,NY,OMT,07/06/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0852A,,MN,,,SB WEST ST @ LEROY S,T,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785821450,DWU8155,NY,PAS,07/01/2022,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0439P,,BK,,,WB LINDEN BLVD @ LOU,ISIANA AVE,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785422373,KEV6381,NY,PAS,07/01/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0448P,,ST,,,WB HYLAN BLVD @ LUTE,N AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785551793,GVB7381,NY,PAS,07/05/2022,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0713A,,BK,,,EB LINDEN BLVD @ LOG,AN ST,0,1180,B,T,,,,BL,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785541210,09751CH,MD,PAS,07/01/2022,36,SW,SUBAR,V,0,0,0,0,,0,0,0,,,0608P,,QN,,,EB ROCKAWAY BEACH BL,VD @ B 47TH ST,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785509442,XHWZ95,NJ,PAS,06/30/2022,36,ST,HIN,V,0,0,0,0,,0,0,0,,,0834A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785136248,FLJ2627,NY,PAS,06/30/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1055A,,BK,,,NB BEDFORD AVE @ GAT,ES AVE,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785299046,QDPZ96,FL,PAS,06/29/2022,36,UT,PORSC,V,0,0,0,0,,0,0,0,,,0153P,,QN,,,NB LITTLENECK PWY 61,AV - 57 AV,0,1180,B,T,,,,GRY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786109587,T45NXC,NJ,PAS,07/05/2022,36,SD,TESLA,V,0,0,0,0,,0,0,0,,,0816P,,QN,,,WB HORACE HARDING EX,PWY @ MAIN ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785044561,JDN6242,NY,PAS,06/28/2022,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0823A,,BK,,,SB BRIGHTON 11TH ST,@ OCEANVIEW AVE,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785388869,JBX4092,NY,PAS,07/01/2022,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0149P,,BX,,,WB E 222ND ST @ BRUN,ER AVE,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785513056,KPG7140,NY,PAS,06/30/2022,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0942A,,ST,,,NB PAGE AVE @ ACADEM,Y AVE,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785268165,HNB6077,NY,PAS,06/28/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0505P,,BX,,,WB BRUCKNER BLVD @ B,ROOK AVE,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785525010,KFA3496,NY,PAS,06/30/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0101P,,BK,,,NB JAY ST @ NASSAU S,T,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786492061,KTD9372,NY,PAS,07/11/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0850P,,BK,,,WB PARK AVE @ N OXFO,RD ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786001892,FRP3073,NY,PAS,07/08/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0712A,,QN,,,WB 30TH AVE @ 80TH S,T,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784859913,KED1069,NY,PAS,06/29/2022,36,2DSD,MINI,V,0,0,0,0,,0,0,0,,,0657A,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785071631,Y63MFE,NJ,PAS,06/29/2022,36,SD,KIA,V,0,0,0,0,,0,0,0,,,0825A,,BX,,,NB LONGFELLOW AVE @,JENNINGS ST,0,1180,B,T,,,,,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785395515,HVX4976,NY,PAS,07/01/2022,36,SUBN,FORD,V,10210,40404,40404,0,,0,0,0,,,0224P,,BK,,,SB 3RD AVE @ 31ST ST,,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785021690,CRQ3049,GA,PAS,06/27/2022,36,4S,Honda,V,0,0,0,0,,0,0,0,,,0601P,,BK,,,NB CONEY ISLAND AVE,@ KERMIT PL,0,1180,B,T,,,,BLACK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784922982,GXF8782,NY,PAS,06/29/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0241P,,BX,,,SB BOSTON RD @ FISH,AVE,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785468300,9JM221,MA,PAS,07/01/2022,36,SD,LINCO,V,0,0,0,0,,0,0,0,,,0934P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785671040,KUX6671,NY,PAS,07/05/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0913P,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,WH,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786508779,KXD7174,NY,PAS,07/07/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1145A,,BK,,,SB ROCKAWAY PKWY @ L,INDEN BLVD,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785847190,99092NC,NY,COM,07/05/2022,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,0812A,,QN,,,EB QUEENS BLVD @ 55T,H ST,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785898940,FPC6384,NY,PAS,07/07/2022,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1115A,,QN,,,EB NORTHERN BLVD @ 1,70TH ST,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785779305,6L33A,NY,OMT,07/06/2022,36,TAXI,NISSA,V,0,0,0,0,,0,0,0,,,1254P,,MN,,,NB WEST END AVE @ W,62ND ST,0,1180,B,T,,,,YW,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785648107,KSX8341,NY,PAS,07/05/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0608P,,BK,,,WB KINGS HWY @ E 24T,H ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785276848,KBX1688,NY,OMS,06/28/2022,36,SUBN,FORD,V,0,19620,0,0,,0,0,0,,,0737P,,QN,,,EB BOOTH MEMORIAL AV,E @ 135TH ST,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785873978,FNJ403,OK,PAS,07/07/2022,36,UT,NISSA,V,0,0,0,0,,0,0,0,,,0812A,,MN,,,NB 10TH AVE @ W 201S,T ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784986893,P76LNL,NJ,PAS,06/24/2022,36,SD,HONDA,V,0,0,0,0,,0,0,0,,,0757A,,BK,,,WB ETNA ST @ LOGAN S,T,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785079095,KEN2702,NY,PAS,06/29/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0143P,,BK,,,NB PENNSYLVANIA AVE,@ SUTTER AVE,0,1180,B,T,,,,BL,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785018641,KVV2550,NY,OMS,06/27/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0500P,,BK,,,NB ROCKAWAY PKWY @ W,ILLMOHR ST,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786579002,TJW7208,NC,PAS,07/12/2022,36,VN,TOYOT,V,0,0,0,0,,0,0,0,,,0757A,,BK,,,SB REMSEN AVE @ RUTL,AND RD,0,1180,B,T,,,,,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785551525,P80PMN,NJ,PAS,07/05/2022,36,CG,FORD,V,0,0,0,0,,0,0,0,,,0711A,,QN,,,EB NORTHERN BLVD @ A,LAMEDA AVE,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786036808,T50MBW,NJ,PAS,07/08/2022,36,SD,DODGE,V,0,0,0,0,,0,0,0,,,1133A,,BX,,,EB E TREMONT AVE @ E,LM DR,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785389850,KLE1547,NY,PAS,07/01/2022,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0153P,,BX,,,SB COMMERCE AVE @ GL,EASON AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785823987,27484MH,NY,COM,07/01/2022,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,0531P,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785312853,GVV3123,NY,PAS,06/29/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1244P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785438897,HYH1175,NY,PAS,07/01/2022,36,4DSD,TOYOT,V,0,13665,0,0,,0,0,0,,,0624P,,QN,,,WB QUEENS BLVD @ 72N,D RD,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785205830,JEF7045,NY,PAS,06/30/2022,36,SUBN,HYUND,V,10210,40404,40404,0,,0,0,0,,,0543P,,BK,,,SB 3RD AVE @ 64TH ST,,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784901693,HFZ8648,NY,PAS,06/29/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1213P,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785436621,FCH7185,NY,PAS,07/01/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0611P,,QN,,,SB 164TH ST @ 59TH A,VE,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786234230,T722131C,NY,OMT,07/08/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0302P,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0,1180,B,T,,,,LTBL,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784959567,HYE5763,NY,PAS,06/29/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0722P,,QN,,,WB UNION TPKE @ 259T,H ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
